"","Destination","Origin","Product","Year","dist_km","Euros"
"72714","AT","DK",8,2010,1010.91613820118,290162
"72715","DK","AT",9,2010,1010.91613820118,395337
"72716","AT","DK",9,2010,1010.91613820118,358996
"72717","DK","AT",10,2010,1010.91613820118,200549
"72718","AT","DK",10,2010,1010.91613820118,180328
"72719","DK","AT",11,2010,1010.91613820118,282823
"72720","AT","DK",11,2010,1010.91613820118,5686
"72721","DK","AT",12,2010,1010.91613820118,2131096
"72722","AT","DK",12,2010,1010.91613820118,2222011
"72723","DK","AT",13,2010,1010.91613820118,16345
"72724","AT","DK",13,2010,1010.91613820118,1748838
"72725","DK","AT",14,2010,1010.91613820118,1065
"72726","AT","DK",14,2010,1010.91613820118,361
"72727","DK","AT",15,2010,1010.91613820118,174177
"72728","AT","DK",15,2010,1010.91613820118,1488319
"72729","DK","AT",16,2010,1010.91613820118,663062
"72730","AT","DK",16,2010,1010.91613820118,5415420
"72731","DK","AT",17,2010,1010.91613820118,621977
"72732","AT","DK",17,2010,1010.91613820118,1413455
"72733","DK","AT",18,2010,1010.91613820118,296810
"72734","AT","DK",18,2010,1010.91613820118,209917
"72735","DK","AT",19,2010,1010.91613820118,5014852
"72736","AT","DK",19,2010,1010.91613820118,431617
"72737","DK","AT",20,2010,1010.91613820118,10297760
"72738","AT","DK",20,2010,1010.91613820118,1873379
"72889","DK","AT",1,2011,1010.91613820118,59587
"72890","AT","DK",1,2011,1010.91613820118,2123291
"72891","DK","AT",2,2011,1010.91613820118,10848592
"72892","AT","DK",2,2011,1010.91613820118,798536
"72893","DK","AT",3,2011,1010.91613820118,508506
"72894","AT","DK",3,2011,1010.91613820118,18745012
"72895","DK","AT",4,2011,1010.91613820118,8173265
"72896","AT","DK",4,2011,1010.91613820118,16476416
"72897","DK","AT",5,2011,1010.91613820118,1754957
"72898","AT","DK",5,2011,1010.91613820118,1767328
"72899","DK","AT",6,2011,1010.91613820118,137263
"72900","AT","DK",6,2011,1010.91613820118,6941182
"72901","DK","AT",7,2011,1010.91613820118,128554
"72902","AT","DK",7,2011,1010.91613820118,204072
"72903","DK","AT",8,2011,1010.91613820118,434087
"72904","AT","DK",8,2011,1010.91613820118,298647
"72905","DK","AT",9,2011,1010.91613820118,492887
"72906","AT","DK",9,2011,1010.91613820118,21883
"72907","DK","AT",10,2011,1010.91613820118,412428
"72908","AT","DK",10,2011,1010.91613820118,210009
"72909","DK","AT",11,2011,1010.91613820118,200037
"72910","AT","DK",11,2011,1010.91613820118,19005
"72911","DK","AT",12,2011,1010.91613820118,2022859
"72912","AT","DK",12,2011,1010.91613820118,3021183
"72913","DK","AT",13,2011,1010.91613820118,101565
"72914","AT","DK",13,2011,1010.91613820118,1319168
"72915","DK","AT",14,2011,1010.91613820118,951
"72916","DK","AT",15,2011,1010.91613820118,2260439
"72917","AT","DK",15,2011,1010.91613820118,1165272
"72918","DK","AT",16,2011,1010.91613820118,516943
"72919","AT","DK",16,2011,1010.91613820118,5186896
"72920","DK","AT",17,2011,1010.91613820118,770072
"72921","AT","DK",17,2011,1010.91613820118,1231817
"72922","DK","AT",18,2011,1010.91613820118,209048
"72923","AT","DK",18,2011,1010.91613820118,145119
"72924","DK","AT",19,2011,1010.91613820118,5249472
"72925","AT","DK",19,2011,1010.91613820118,522016
"72926","DK","AT",20,2011,1010.91613820118,7015907
"72927","AT","DK",20,2011,1010.91613820118,1469353
"73079","DK","AT",1,2012,1010.91613820118,205382
"73080","AT","DK",1,2012,1010.91613820118,3403394
"73081","DK","AT",2,2012,1010.91613820118,12922148
"73082","AT","DK",2,2012,1010.91613820118,383288
"73083","DK","AT",3,2012,1010.91613820118,244158
"73084","AT","DK",3,2012,1010.91613820118,20069793
"73085","DK","AT",4,2012,1010.91613820118,7536187
"73086","AT","DK",4,2012,1010.91613820118,17104217
"73087","DK","AT",5,2012,1010.91613820118,975924
"73088","AT","DK",5,2012,1010.91613820118,2616469
"73089","DK","AT",6,2012,1010.91613820118,204972
"73090","AT","DK",6,2012,1010.91613820118,9689784
"73091","DK","AT",7,2012,1010.91613820118,176052
"73092","AT","DK",7,2012,1010.91613820118,375447
"73093","DK","AT",8,2012,1010.91613820118,410332
"73094","AT","DK",8,2012,1010.91613820118,354100
"73095","DK","AT",9,2012,1010.91613820118,483723
"73096","AT","DK",9,2012,1010.91613820118,18718
"73097","DK","AT",10,2012,1010.91613820118,384868
"73098","AT","DK",10,2012,1010.91613820118,587849
"73099","DK","AT",11,2012,1010.91613820118,284683
"73100","AT","DK",11,2012,1010.91613820118,29774
"73101","DK","AT",12,2012,1010.91613820118,2382484
"73102","AT","DK",12,2012,1010.91613820118,3660843
"73103","DK","AT",13,2012,1010.91613820118,99948
"73104","AT","DK",13,2012,1010.91613820118,1946319
"73105","DK","AT",14,2012,1010.91613820118,235
"73106","AT","DK",14,2012,1010.91613820118,2359
"73107","DK","AT",15,2012,1010.91613820118,3280792
"73108","AT","DK",15,2012,1010.91613820118,990286
"73109","DK","AT",16,2012,1010.91613820118,1213567
"73110","AT","DK",16,2012,1010.91613820118,5701527
"73111","DK","AT",17,2012,1010.91613820118,860822
"73112","AT","DK",17,2012,1010.91613820118,1504655
"73113","DK","AT",18,2012,1010.91613820118,204263
"73114","AT","DK",18,2012,1010.91613820118,815843
"73115","DK","AT",19,2012,1010.91613820118,5951588
"73116","AT","DK",19,2012,1010.91613820118,685470
"73117","DK","AT",20,2012,1010.91613820118,12905351
"73118","AT","DK",20,2012,1010.91613820118,2119664
"73270","DK","AT",1,2013,1010.91613820118,96835
"73271","AT","DK",1,2013,1010.91613820118,2343201
"73272","DK","AT",2,2013,1010.91613820118,11645072
"73273","AT","DK",2,2013,1010.91613820118,1427772
"73274","DK","AT",3,2013,1010.91613820118,159774
"73275","AT","DK",3,2013,1010.91613820118,21110346
"73276","DK","AT",4,2013,1010.91613820118,7169352
"73277","AT","DK",4,2013,1010.91613820118,18242170
"73278","DK","AT",5,2013,1010.91613820118,821431
"73279","AT","DK",5,2013,1010.91613820118,3963415
"73280","DK","AT",6,2013,1010.91613820118,193605
"73281","AT","DK",6,2013,1010.91613820118,8208808
"73282","DK","AT",7,2013,1010.91613820118,153613
"73283","AT","DK",7,2013,1010.91613820118,669651
"73284","DK","AT",8,2013,1010.91613820118,286824
"73285","AT","DK",8,2013,1010.91613820118,265782
"73286","DK","AT",9,2013,1010.91613820118,573979
"73287","AT","DK",9,2013,1010.91613820118,31412
"73288","DK","AT",10,2013,1010.91613820118,573418
"73289","AT","DK",10,2013,1010.91613820118,330816
"73290","DK","AT",11,2013,1010.91613820118,536358
"73291","AT","DK",11,2013,1010.91613820118,946
"73292","DK","AT",12,2013,1010.91613820118,2550130
"73293","AT","DK",12,2013,1010.91613820118,3954261
"73294","DK","AT",13,2013,1010.91613820118,64178
"73295","AT","DK",13,2013,1010.91613820118,2371566
"73296","DK","AT",14,2013,1010.91613820118,351
"73297","AT","DK",14,2013,1010.91613820118,3002
"73298","DK","AT",15,2013,1010.91613820118,766483
"73299","AT","DK",15,2013,1010.91613820118,187488
"73300","DK","AT",16,2013,1010.91613820118,3335139
"73301","AT","DK",16,2013,1010.91613820118,6215038
"73302","DK","AT",17,2013,1010.91613820118,1029104
"73303","AT","DK",17,2013,1010.91613820118,1086215
"73304","DK","AT",18,2013,1010.91613820118,682745
"73305","AT","DK",18,2013,1010.91613820118,1008318
"73306","DK","AT",19,2013,1010.91613820118,5902018
"73307","AT","DK",19,2013,1010.91613820118,513461
"73308","DK","AT",20,2013,1010.91613820118,8421390
"73309","AT","DK",20,2013,1010.91613820118,784149
"73458","DK","AT",1,2014,1010.91613820118,108074
"73459","AT","DK",1,2014,1010.91613820118,2615665
"73460","DK","AT",2,2014,1010.91613820118,12614754
"73461","AT","DK",2,2014,1010.91613820118,5891098
"73462","DK","AT",3,2014,1010.91613820118,331466
"73463","AT","DK",3,2014,1010.91613820118,22052969
"73464","DK","AT",4,2014,1010.91613820118,8509096
"73465","AT","DK",4,2014,1010.91613820118,19141110
"73466","DK","AT",5,2014,1010.91613820118,496167
"73467","AT","DK",5,2014,1010.91613820118,4936702
"73468","DK","AT",6,2014,1010.91613820118,228521
"73469","AT","DK",6,2014,1010.91613820118,10616576
"73470","DK","AT",7,2014,1010.91613820118,222675
"73471","AT","DK",7,2014,1010.91613820118,906897
"73472","DK","AT",8,2014,1010.91613820118,320961
"73473","AT","DK",8,2014,1010.91613820118,243949
"73474","DK","AT",9,2014,1010.91613820118,524755
"73475","AT","DK",9,2014,1010.91613820118,42123
"73476","DK","AT",10,2014,1010.91613820118,31693
"73477","AT","DK",10,2014,1010.91613820118,328776
"73478","DK","AT",11,2014,1010.91613820118,520686
"73479","AT","DK",11,2014,1010.91613820118,3552
"73480","DK","AT",12,2014,1010.91613820118,3416615
"73481","AT","DK",12,2014,1010.91613820118,4052736
"73482","DK","AT",13,2014,1010.91613820118,111910
"73483","AT","DK",13,2014,1010.91613820118,1823914
"73484","DK","AT",14,2014,1010.91613820118,465
"73485","AT","DK",14,2014,1010.91613820118,3321
"73486","DK","AT",15,2014,1010.91613820118,146129
"73487","AT","DK",15,2014,1010.91613820118,268632
"73488","DK","AT",16,2014,1010.91613820118,3841555
"73489","AT","DK",16,2014,1010.91613820118,7439043
"73490","DK","AT",17,2014,1010.91613820118,2116961
"73491","AT","DK",17,2014,1010.91613820118,1299721
"73492","DK","AT",18,2014,1010.91613820118,839936
"73493","AT","DK",18,2014,1010.91613820118,895982
"73494","DK","AT",19,2014,1010.91613820118,6898316
"73495","AT","DK",19,2014,1010.91613820118,973089
"73496","DK","AT",20,2014,1010.91613820118,4711362
"73497","AT","DK",20,2014,1010.91613820118,660195
"73646","DK","AT",1,2015,1010.91613820118,25280
"73647","AT","DK",1,2015,1010.91613820118,1202556
"73648","DK","AT",2,2015,1010.91613820118,10802214
"73649","AT","DK",2,2015,1010.91613820118,2672391
"73650","DK","AT",3,2015,1010.91613820118,470142
"73651","AT","DK",3,2015,1010.91613820118,23700659
"73652","DK","AT",4,2015,1010.91613820118,8074271
"73653","AT","DK",4,2015,1010.91613820118,18714166
"73654","DK","AT",5,2015,1010.91613820118,235197
"73655","AT","DK",5,2015,1010.91613820118,7213836
"73656","DK","AT",6,2015,1010.91613820118,193294
"73657","AT","DK",6,2015,1010.91613820118,8116325
"73658","DK","AT",7,2015,1010.91613820118,219090
"73659","AT","DK",7,2015,1010.91613820118,375330
"73660","DK","AT",8,2015,1010.91613820118,544131
"73661","AT","DK",8,2015,1010.91613820118,95234
"73662","DK","AT",9,2015,1010.91613820118,516702
"73663","AT","DK",9,2015,1010.91613820118,31977
"73664","DK","AT",10,2015,1010.91613820118,10887
"73665","AT","DK",10,2015,1010.91613820118,341984
"73666","DK","AT",11,2015,1010.91613820118,430787
"73667","AT","DK",11,2015,1010.91613820118,48730
"73668","DK","AT",12,2015,1010.91613820118,2649784
"73669","AT","DK",12,2015,1010.91613820118,3794431
"73670","DK","AT",13,2015,1010.91613820118,34932
"73671","AT","DK",13,2015,1010.91613820118,3643258
"73672","DK","AT",14,2015,1010.91613820118,1935
"73673","AT","DK",14,2015,1010.91613820118,8875
"73674","DK","AT",15,2015,1010.91613820118,620463
"73675","AT","DK",15,2015,1010.91613820118,194669
"73676","DK","AT",16,2015,1010.91613820118,5493176
"73677","AT","DK",16,2015,1010.91613820118,6724910
"73678","DK","AT",17,2015,1010.91613820118,13520374
"73679","AT","DK",17,2015,1010.91613820118,1849496
"73680","DK","AT",18,2015,1010.91613820118,1368921
"73681","AT","DK",18,2015,1010.91613820118,497608
"73682","DK","AT",19,2015,1010.91613820118,7586445
"73683","AT","DK",19,2015,1010.91613820118,986330
"73684","DK","AT",20,2015,1010.91613820118,3975235
"73685","AT","DK",20,2015,1010.91613820118,800161
"73835","DK","AT",1,2016,1010.91613820118,9586
"73836","AT","DK",1,2016,1010.91613820118,797296
"73837","DK","AT",2,2016,1010.91613820118,11063806
"73838","AT","DK",2,2016,1010.91613820118,2015741
"73839","DK","AT",3,2016,1010.91613820118,326922
"73840","AT","DK",3,2016,1010.91613820118,19980452
"73841","DK","AT",4,2016,1010.91613820118,7591305
"73842","AT","DK",4,2016,1010.91613820118,14243211
"73843","DK","AT",5,2016,1010.91613820118,175964
"73844","AT","DK",5,2016,1010.91613820118,5276346
"73845","DK","AT",6,2016,1010.91613820118,183508
"73846","AT","DK",6,2016,1010.91613820118,5891926
"73847","DK","AT",7,2016,1010.91613820118,281205
"73848","AT","DK",7,2016,1010.91613820118,192093
"73849","DK","AT",8,2016,1010.91613820118,922450
"73850","AT","DK",8,2016,1010.91613820118,101065
"73851","DK","AT",9,2016,1010.91613820118,266166
"73852","AT","DK",9,2016,1010.91613820118,100704
"73853","DK","AT",10,2016,1010.91613820118,58342
"73854","AT","DK",10,2016,1010.91613820118,397207
"73855","DK","AT",11,2016,1010.91613820118,390864
"73856","AT","DK",11,2016,1010.91613820118,303798
"73857","DK","AT",12,2016,1010.91613820118,1963962
"73858","AT","DK",12,2016,1010.91613820118,3966638
"73859","DK","AT",13,2016,1010.91613820118,11378
"73860","AT","DK",13,2016,1010.91613820118,2608954
"73861","DK","AT",14,2016,1010.91613820118,2341
"73862","AT","DK",14,2016,1010.91613820118,49979
"73863","DK","AT",15,2016,1010.91613820118,105413
"73864","AT","DK",15,2016,1010.91613820118,576992
"73865","DK","AT",16,2016,1010.91613820118,2922925
"73866","AT","DK",16,2016,1010.91613820118,7360179
"73867","DK","AT",17,2016,1010.91613820118,12601171
"73868","AT","DK",17,2016,1010.91613820118,2938160
"73869","DK","AT",18,2016,1010.91613820118,1593495
"73870","AT","DK",18,2016,1010.91613820118,582369
"73871","DK","AT",19,2016,1010.91613820118,8202925
"73872","AT","DK",19,2016,1010.91613820118,964097
"73873","DK","AT",20,2016,1010.91613820118,4181358
"73874","AT","DK",20,2016,1010.91613820118,766241
"74023","LU","IE",2,2007,1040.47857125806,124124
"74024","LU","IE",3,2007,1040.47857125806,121809
"74025","LU","IE",4,2007,1040.47857125806,686
"74026","IE","LU",4,2007,1040.47857125806,3871
"74027","IE","LU",6,2007,1040.47857125806,13710
"74028","LU","IE",7,2007,1040.47857125806,766
"74029","LU","IE",8,2007,1040.47857125806,26498
"74030","IE","LU",8,2007,1040.47857125806,550314
"74031","LU","IE",10,2007,1040.47857125806,74
"74032","LU","IE",11,2007,1040.47857125806,15768
"74033","LU","IE",15,2007,1040.47857125806,7624
"74034","LU","IE",16,2007,1040.47857125806,1531
"74035","LU","IE",17,2007,1040.47857125806,133977
"74036","LU","IE",18,2007,1040.47857125806,36622
"74037","LU","IE",19,2007,1040.47857125806,34355
"74038","IE","LU",19,2007,1040.47857125806,94167
"74116","LU","IE",2,2008,1040.47857125806,135707
"74117","LU","IE",3,2008,1040.47857125806,44059
"74118","IE","LU",4,2008,1040.47857125806,19633
"74119","IE","LU",6,2008,1040.47857125806,13605
"74120","LU","IE",8,2008,1040.47857125806,63465
"74121","IE","LU",8,2008,1040.47857125806,111267
"74122","LU","IE",9,2008,1040.47857125806,484
"74123","LU","IE",11,2008,1040.47857125806,16025
"74124","IE","LU",13,2008,1040.47857125806,72000
"74125","IE","LU",15,2008,1040.47857125806,1384
"74126","LU","IE",16,2008,1040.47857125806,1005
"74127","IE","LU",16,2008,1040.47857125806,1038
"74128","LU","IE",17,2008,1040.47857125806,133739
"74129","IE","LU",17,2008,1040.47857125806,2373996
"74130","LU","IE",18,2008,1040.47857125806,20905
"74131","LU","IE",19,2008,1040.47857125806,43169
"74132","IE","LU",19,2008,1040.47857125806,3459
"74133","LU","IE",20,2008,1040.47857125806,699
"74220","LU","IE",2,2009,1040.47857125806,281029
"74221","LU","IE",3,2009,1040.47857125806,33881
"74222","LU","IE",6,2009,1040.47857125806,13342
"74223","LU","IE",8,2009,1040.47857125806,69424
"74224","IE","LU",8,2009,1040.47857125806,156036
"74225","LU","IE",11,2009,1040.47857125806,28348
"74226","IE","LU",13,2009,1040.47857125806,266250
"74227","LU","IE",17,2009,1040.47857125806,38556
"74228","IE","LU",17,2009,1040.47857125806,4948426
"74229","LU","IE",18,2009,1040.47857125806,14858
"74230","LU","IE",19,2009,1040.47857125806,32244
"74231","IE","LU",20,2009,1040.47857125806,69494
"74310","LU","IE",2,2010,1040.47857125806,1181835
"74311","LU","IE",3,2010,1040.47857125806,34055
"74312","LU","IE",8,2010,1040.47857125806,21361
"74313","LU","IE",11,2010,1040.47857125806,19836
"74314","IE","LU",13,2010,1040.47857125806,301200
"74315","IE","LU",15,2010,1040.47857125806,18748
"74316","LU","IE",16,2010,1040.47857125806,13360
"74317","IE","LU",17,2010,1040.47857125806,5629485
"74318","LU","IE",18,2010,1040.47857125806,9678
"74319","LU","IE",19,2010,1040.47857125806,27530
"74320","LU","IE",20,2010,1040.47857125806,4031
"74321","IE","LU",20,2010,1040.47857125806,917438
"74395","LU","IE",2,2011,1040.47857125806,1803844
"74396","LU","IE",3,2011,1040.47857125806,42315
"74397","LU","IE",4,2011,1040.47857125806,156
"74398","LU","IE",8,2011,1040.47857125806,20654
"74399","LU","IE",11,2011,1040.47857125806,22071
"74400","IE","LU",13,2011,1040.47857125806,327600
"74401","LU","IE",16,2011,1040.47857125806,50220
"74402","IE","LU",17,2011,1040.47857125806,5784286
"74403","LU","IE",18,2011,1040.47857125806,13573
"74404","LU","IE",19,2011,1040.47857125806,18914
"74405","LU","IE",20,2011,1040.47857125806,7445
"74406","IE","LU",20,2011,1040.47857125806,925977
"74489","LU","IE",1,2012,1040.47857125806,420
"74490","LU","IE",2,2012,1040.47857125806,2537779
"74491","LU","IE",3,2012,1040.47857125806,56728
"74492","IE","LU",4,2012,1040.47857125806,19264
"74493","LU","IE",8,2012,1040.47857125806,16463
"74494","LU","IE",11,2012,1040.47857125806,36688
"74495","IE","LU",13,2012,1040.47857125806,284400
"74496","LU","IE",16,2012,1040.47857125806,62126
"74497","IE","LU",17,2012,1040.47857125806,6409672
"74498","LU","IE",18,2012,1040.47857125806,15428
"74499","LU","IE",19,2012,1040.47857125806,19344
"74500","IE","LU",19,2012,1040.47857125806,21070
"74501","LU","IE",20,2012,1040.47857125806,6209
"74502","IE","LU",20,2012,1040.47857125806,729315
"74580","LU","IE",2,2013,1040.47857125806,2983944
"74581","LU","IE",3,2013,1040.47857125806,23132
"74582","LU","IE",4,2013,1040.47857125806,6047
"74583","LU","IE",6,2013,1040.47857125806,23419
"74584","LU","IE",8,2013,1040.47857125806,11532
"74585","LU","IE",9,2013,1040.47857125806,1980
"74586","IE","LU",10,2013,1040.47857125806,14682
"74587","LU","IE",11,2013,1040.47857125806,15756
"74588","IE","LU",13,2013,1040.47857125806,370590
"74589","LU","IE",16,2013,1040.47857125806,91289
